fund_code,fund_name,hashtag,std_price,set_date,fund_type,fund_type_detail,set_amount,company_name,risk_grade,risk_grade_txt,drv_nav,bond,bond_foreign,stock,stock_foreign,investment,etc,return_1m,return_3m,return_6m,return_1y,return_3y,return_5y,return_idx,return_ytd,arima_price,arima_update,arima_percent,stock_ratio,bond_ratio
KR5301982918,미래에셋장기성장포커스증권자투자신탁 1(주식),#국내주식형,1905.74,2010-12-23,액티브주식일반,국내주식형,58,미래에셋자산운용,2,높은 위험,109.67,0,0,97.48,0.00,0,2.52,6.85,7.69,20.38,19.24,23,113.42,158.57,16.5,1995.3726315789502,2024-06-20,3.9,100,0
KR5301984427,미래에셋동유럽업종대표증권자투자신탁 1(주식)종류C 5,#해외주식형#신흥유럽,762.97,2007-09-07,신흥유럽주식,해외주식형,3,미래에셋자산운용,1,매우 높은 위험,50.61,0,0,0,92.61,0,7.39,-3.4,6.95,11.7,27.91,-29.85,-23.56,-47.76,12.52,786.6663157894732,2024-06-20,2.96,100,0
KR5301984997,미래에셋브라질업종대표증권자투자신탁 1(주식)종류C4,#해외주식형#브라질,623.39,2007-12-05,브라질주식,해외주식형,0,미래에셋자산운용,1,매우 높은 위험,114.13,0,0,0,95.39,0,4.61,-10.45,-11.23,-11.74,-4.39,-2.06,-4.14,-19.71,-14.59,595.9583275873902,2024-06-20,-4.28,100,0
KR5301985002,미래에셋브라질업종대표증권자투자신탁 1(주식)종류C5,#해외주식형#브라질,778.1,2007-12-05,브라질주식,해외주식형,18,미래에셋자산운용,1,매우 높은 위험,114.13,0,0,0,95.39,0,4.61,-10.44,-11.2,-11.7,-4.3,-1.78,-3.66,-18.71,-14.55,743.9651912754209,2024-06-20,-4.26,100,0
KR5301985028,미래에셋아시아퍼시픽소비성장증권자투자신탁 1(주식)종류C3,#해외주식형#컨슈머(소비재)#아시아퍼시픽(ex_J),1630.09,2006-06-01,소비재섹터,해외주식형,0,미래에셋자산운용,2,높은 위험,1002.41,0,0,11.64,85.30,0.16,2.9,1.95,10.7,16.24,19.08,-7.33,37.92,410.83,14.97,1694.9311212623684,2024-06-20,3.47,100,0
KR5301985036,미래에셋아시아퍼시픽소비성장증권자투자신탁 1(주식)종류C4,#해외주식형#컨슈머(소비재)#아시아퍼시픽(ex_J),1644.8,2006-06-01,소비재섹터,해외주식형,8,미래에셋자산운용,2,높은 위험,1002.41,0,0,11.64,85.30,0.16,2.9,1.96,10.72,16.3,19.2,-7.06,38.6,417.68,15.02,1710.4220154166114,2024-06-20,3.48,100,0
KR5301985044,미래에셋아시아퍼시픽소비성장증권자투자신탁 1(주식)종류C5,#해외주식형#컨슈머(소비재)#아시아퍼시픽(ex_J),1659.6,2006-06-01,소비재섹터,해외주식형,95,미래에셋자산운용,2,높은 위험,1002.41,0,0,11.64,85.30,0.16,2.9,1.96,10.75,16.35,19.32,-6.78,39.29,424.59,15.07,1725.964643044848,2024-06-20,3.49,100,0
KR5301985168,미래에셋아내사랑글로벌이머징증권자투자신탁 1(주식)종류C5,#해외주식형#글로벌이머징,1532.77,2007-11-26,신흥국주식,해외주식형,2,미래에셋자산운용,3,다소 높은 위험,11.58,0,0,34.32,56.93,1.17,7.58,-0.04,4.56,9.28,9.3,-6.36,34.61,41.41,6.35,1568.920000000003,2024-06-20,1.72,100,0
KR5301985242,미래에셋아시아퍼시픽업종대표증권자투자신탁 1(주식)종류C5,#해외주식형#아시아퍼시픽(ex_J),2086.44,2007-01-18,아시아퍼시픽주식(ex J),해외주식형,15,미래에셋자산운용,3,다소 높은 위험,74.44,0,0,10.91,86.56,0,2.53,3.51,12.03,17.15,16.08,10.17,62.88,188.63,15.3,2172.907368421056,2024-06-20,3.61,100,0
KR5301985721,미래에셋인사이트증권자투자신탁 1(주식혼합)종류C 3,#해외혼합형#글로벌,2080.79,2007-10-31,해외자산배분,해외혼합형,0,미래에셋자산운용,2,높은 위험,2434.88,0,0,0,46.35,4.11,49.54,4.47,9.66,19.56,23.25,0.5,68.09,115.42,18.69,2171.0296749285485,2024-06-20,4.1,100,0
KR5301985747,미래에셋인사이트증권자투자신탁 1(주식혼합)종류C 5,#해외혼합형#글로벌,2117.97,2007-10-31,해외자산배분,해외혼합형,85,미래에셋자산운용,2,높은 위험,2434.88,0,0,0,46.35,4.11,49.54,4.48,9.71,19.67,23.49,1.1,69.75,121.04,18.79,2210.259135550747,2024-06-20,4.12,100,0
KR5301986588,미래에셋친디아인프라섹터증권자투자신탁 1(주식)종류C 5,#해외주식형#인프라펀드#친디아,1530.86,2007-09-14,신흥아시아주식,해외주식형,1,미래에셋자산운용,2,높은 위험,12.29,0,0,0,75.45,0,24.55,2.07,13.24,23.39,23.35,10.89,53.72,-7.51,21.91,1608.336612056103,2024-06-20,4.59,100,0
KR5301986596,미래에셋친디아컨슈머증권투자신탁 1(주식)종류C2,#해외주식형#컨슈머(소비재)#친디아,1582.1,2007-02-09,소비재섹터,해외주식형,0,미래에셋자산운용,2,높은 위험,1104.64,0,0,0,99.83,0,0.17,-3.13,7.28,9.15,5.96,-25.12,12.49,223.66,8.74,1606.1526315789488,2024-06-20,2,100,0
KR5301986604,미래에셋친디아컨슈머증권투자신탁 1(주식)종류C3,#해외주식형#컨슈머(소비재)#친디아,1596.98,2007-02-09,소비재섹터,해외주식형,1,미래에셋자산운용,2,높은 위험,1104.64,0,0,0,99.83,0,0.17,-3.12,7.31,9.2,6.07,-24.89,13.05,228.01,8.79,1621.436315789475,2024-06-20,2.01,100,0
KR5301986612,미래에셋친디아컨슈머증권투자신탁 1(주식)종류C4,#해외주식형#컨슈머(소비재)#친디아,1611.93,2007-02-09,소비재섹터,해외주식형,102,미래에셋자산운용,2,높은 위험,1104.64,0,0,0,99.83,0,0.17,-3.11,7.33,9.26,6.17,-24.66,13.62,232.42,8.84,1636.8026315789443,2024-06-20,2.02,100,0
KR5301986620,미래에셋친디아컨슈머증권투자신탁 1(주식)종류C5,#해외주식형#컨슈머(소비재)#친디아,1626.89,2007-02-09,소비재섹터,해외주식형,60,미래에셋자산운용,2,높은 위험,1104.64,0,0,0,99.83,0,0.17,-3.11,7.36,9.31,6.27,-24.44,14.18,236.82,8.89,1652.1815789473708,2024-06-20,2.03,100,0
KR5301986935,미래에셋EasternEURICs업종대표증권자투자신탁 1(주식)종류C5,#해외주식형#글로벌이머징,1725.67,2007-09-07,신흥국주식,해외주식형,2,미래에셋자산운용,2,높은 위험,27.58,0,0,0,82.11,0,17.89,-1.28,8.16,12.63,16.03,-4.3,43.03,41.36,12.6,1781.2223505214397,2024-06-20,2.96,100,0
KR5301987016,미래에셋코친디아포커스7증권자투자신탁 1(주식)종류C5,#해외주식형#친디아,1565.39,2007-01-26,국내외주식,해외주식형,23,미래에셋자산운용,3,다소 높은 위험,197.42,0,0,24.13,53.49,0,22.38,2.63,12.36,18.29,16.13,4.56,42.34,162.72,16.42,1630.871578947367,2024-06-20,3.8,100,0
KR5301987065,미래에셋팬아시아컨슈머증권자투자신탁 1(주식)종류C2,#해외주식형#컨슈머(소비재)#아시아퍼시픽,1445.85,2007-05-08,소비재섹터,해외주식형,0,미래에셋자산운용,3,다소 높은 위험,264.41,0,0,6.69,87.68,0,5.63,0.28,7.86,13.95,13.71,-16.81,22.3,205.53,12.86,1490.1605263157912,2024-06-20,3.01,100,0
KR5301987073,미래에셋팬아시아컨슈머증권자투자신탁 1(주식)종류C3,#해외주식형#컨슈머(소비재)#아시아퍼시픽,1458.62,2007-05-08,소비재섹터,해외주식형,0,미래에셋자산운용,3,다소 높은 위험,264.41,0,0,6.69,87.68,0,5.63,0.28,7.89,14,13.79,-16.59,22.87,209.55,12.9,1503.4636842105276,2024-06-20,3.02,100,0
KR5301987081,미래에셋팬아시아컨슈머증권자투자신탁 1(주식)종류C4,#해외주식형#컨슈머(소비재)#아시아퍼시픽,1471.9,2007-05-08,소비재섹터,해외주식형,37,미래에셋자산운용,3,다소 높은 위험,264.41,0,0,6.69,87.68,0,5.63,0.29,7.91,14.05,13.9,-16.34,23.48,213.71,12.95,1517.2857894736871,2024-06-20,3.03,100,0
KR5301987099,미래에셋팬아시아컨슈머증권자투자신탁 1(주식)종류C5,#해외주식형#컨슈머(소비재)#아시아퍼시픽,1485.26,2007-05-08,소비재섹터,해외주식형,20,미래에셋자산운용,3,다소 높은 위험,264.41,0,0,6.69,87.68,0,5.63,0.3,7.94,14.1,14.01,-16.09,24.1,217.8,13,1531.2289473684198,2024-06-20,3.04,100,0
KR5301A10816,미래에셋퇴직플랜아시아퍼시픽증권자투자신탁 1(주식)종류C,#해외주식형#퇴직연금#아시아퍼시픽(ex_J),1129.88,2008-04-01,아시아퍼시픽주식(ex J),해외주식형,5,미래에셋자산운용,2,높은 위험,7.32,0,0,10.91,86.58,0,2.51,3.56,12.19,17.51,16.84,8.28,57.48,151.57,15.64,1177.4673684210495,2024-06-20,3.68,100,0
KR5301A59615,미래에셋장기성장포커스증권모투자신탁(주식),#국내주식형#모펀드,1985.89,2011-08-22,액티브주식일반,국내주식형,511,미래에셋자산운용,2,높은 위험,1014.41,0,0,98.43,0.00,0,1.57,6.88,7.72,20.48,19.3,23.13,113.9,172.34,16.57,2079.670526315787,2024-06-20,3.92,100,0
KR5301A71289,미래에셋코리아그레이트컨슈머증권자투자신탁 1(주식)종류F,#국내주식형#컨슈머(소비재),1225.38,2016-03-15,액티브주식섹터,국내주식형,0,미래에셋자산운용,2,높은 위험,64.73,0,0,95.98,0.00,1.51,2.51,6.77,12.13,13.51,7.83,-13.87,27.41,29.97,9.85,1263.8499999999992,2024-06-20,2.51,100,0
KR5301A74903,미래에셋퇴직연금고배당포커스증권자투자신탁 1(주식),#국내주식형#퇴직연금#배당주펀드,1061.83,2015-07-01,액티브주식배당,국내주식형,407,미래에셋자산운용,3,다소 높은 위험,431.68,0,0,97.63,0.00,0,2.37,2.41,5.44,14.81,19.45,6.37,78.3,77.64,10.53,1090.7587232261953,2024-06-20,2.58,100,0
KR5301A80033,미래에셋고배당포커스증권자투자신탁 1(주식)종류F,#국내주식형#배당주펀드,1594.93,2015-02-25,액티브주식배당,국내주식형,809,미래에셋자산운용,3,다소 높은 위험,2009.38,0,0,97.49,0.00,0,2.51,2.35,5.26,14.42,18.64,4.22,72.28,106.27,10.19,1637.1451833635329,2024-06-20,2.5,100,0
KR5301AA1251,미래에셋TIGER증권증권상장지수투자신탁(주식),#국내주식형#ETF(국내주식)#MKF펀드#금융펀드(국내)#금융,4835.41,2012-05-15,인덱스주식섹터,국내주식형,46,미래에셋자산운용,1,매우 높은 위험,57.06,0,0,96.99,0.00,0,3.01,-5.25,-6.42,17.29,31.44,10.89,46.53,71.87,12.38,4951.125181894091,2024-06-20,1.8,100,0
KR5301AA1269,미래에셋TIGER소프트웨어증권상장지수투자신탁(주식),#국내주식형#ETF(국내주식)#MKF펀드#IT펀드#IT,7766.42,2012-05-15,인덱스주식섹터,국내주식형,571,미래에셋자산운용,1,매우 높은 위험,922.65,0,0,99.85,0.00,0,0.15,-7.68,-9.42,-15.31,-9.81,-58.35,7.13,69.63,-18.83,7395.634210526305,2024-06-20,-5.94,100,0
KR5301AC1424,미래에셋소비성장증권모투자신탁(주식),#국내주식형#모펀드,1048.71,2012-08-06,액티브주식섹터,국내주식형,289,미래에셋자산운용,2,높은 위험,302.96,0,0,95.44,0.00,1.51,3.05,6.85,12.28,13.72,7.92,-13.9,27.52,83.05,9.95,1082.2805263157861,2024-06-20,2.54,100,0
KR5301AC8957,미래에셋고배당포커스증권자투자신탁 1(주식)종류A-e,#국내주식형#배당주펀드,1614.83,2004-09-21,액티브주식배당,국내주식형,55,미래에셋자산운용,3,다소 높은 위험,2009.38,0,0,97.49,0.00,0,2.51,2.32,5.17,14.23,18.23,3.1,69.23,134.68,10.01,1656.998286409601,2024-06-20,2.47,100,0
KR5301AF3120,미래에셋한국헬스케어증권자투자신탁 1(주식),#국내주식형#헬스케어,1329.49,2013-01-30,액티브주식섹터,국내주식형,369,미래에셋자산운용,2,높은 위험,491.24,0,0,98.58,0.00,0,1.42,-0.7,-2.87,8.23,8.3,-17.24,36.85,168.26,-2.55,1316.960526315789,2024-06-20,-0.75,100,0
KR5301AF3138,미래에셋한국헬스케어증권자투자신탁 1(주식)종류A,#국내주식형#헬스케어,1201.84,2013-01-30,액티브주식섹터,국내주식형,129,미래에셋자산운용,2,높은 위험,490.37,0,0,98.58,0.00,0,1.42,-0.82,-3.23,7.44,6.68,-20.9,27.06,126.16,-3.23,1188.3368421052633,2024-06-20,-0.93,100,0
KR5301AF3146,미래에셋한국헬스케어증권자투자신탁 1(주식)종류A-e,#국내주식형#헬스케어,1238.1,2013-01-30,액티브주식섹터,국내주식형,118,미래에셋자산운용,2,높은 위험,490.37,0,0,98.58,0.00,0,1.42,-0.79,-3.15,7.63,7.06,-20.04,29.32,135.21,-3.07,1224.7657894736865,2024-06-20,-0.88,100,0
KR5301AF3153,미래에셋한국헬스케어증권자투자신탁 1(주식)종류C1,#국내주식형#헬스케어,1141.9,2013-01-30,액티브주식섹터,국내주식형,1,미래에셋자산운용,2,높은 위험,490.37,0,0,98.58,0.00,0,1.42,-0.87,-3.38,7.12,6.03,-22.33,23.27,111.19,-3.5,1128.165263157897,2024-06-20,-1.01,100,0
KR5301AF3161,미래에셋한국헬스케어증권자투자신탁 1(주식)종류C2,#국내주식형#헬스케어,1161.5,2013-01-30,액티브주식섹터,국내주식형,2,미래에셋자산운용,2,높은 위험,490.37,0,0,98.58,0.00,0,1.42,-0.85,-3.33,7.23,6.24,-21.87,24.51,115.67,-3.41,1147.8226315789468,2024-06-20,-0.98,100,0
KR5301AF3179,미래에셋한국헬스케어증권자투자신탁 1(주식)종류C3,#국내주식형#헬스케어,1181.48,2013-01-30,액티브주식섹터,국내주식형,2,미래에셋자산운용,2,높은 위험,490.37,0,0,98.58,0.00,0,1.42,-0.84,-3.28,7.33,6.46,-21.39,25.77,119.76,-3.32,1167.8857894736834,2024-06-20,-0.96,100,0
KR5301AF3187,미래에셋한국헬스케어증권자투자신탁 1(주식)종류C4,#국내주식형#헬스케어,1382.68,2013-01-30,액티브주식섹터,국내주식형,46,미래에셋자산운용,2,높은 위험,490.37,0,0,98.58,0.00,0,1.42,-0.82,-3.23,7.44,6.68,-20.9,27.05,123.5,-3.23,1367.1326315789447,2024-06-20,-0.93,100,0
KR5301AF3195,미래에셋한국헬스케어증권자투자신탁 1(주식)종류C-e,#국내주식형#헬스케어,1222.38,2013-01-30,액티브주식섹터,국내주식형,71,미래에셋자산운용,2,높은 위험,490.37,0,0,98.58,0.00,0,1.42,-0.8,-3.18,7.55,6.9,-20.41,28.35,131.16,-3.13,1208.9631578947365,2024-06-20,-0.9,100,0
KR5301AH4712,미래에셋아세안셀렉트Q연금저축증권전환형자투자신탁 1(주식),#해외주식형#엄브렐러#연금저축#신흥아시아,1036.29,2013-04-22,동남아주식,해외주식형,7,미래에셋자산운용,3,다소 높은 위험,7.65,0,0,0,73.05,0,26.95,3.5,2.98,12.09,13.8,51.42,33.74,34.42,10.62,1046.171052631577,2024-06-20,1.05,100,0
KR5301AI7490,미래에셋성장유망중소형주증권모투자신탁(주식),#국내주식형#모펀드,1582.68,2013-05-31,액티브주식중소형,국내주식형,213,미래에셋자산운용,2,높은 위험,336.8,0,0,92.65,0.00,0,7.35,10.99,18.81,31.42,20.1,14.35,110.49,136.14,29.13,1660.404736842105,2024-06-20,5.61,100,0
KR5301AI7771,미래에셋성장유망중소형주연금저축증권전환형자투자신탁 1(주식),#국내주식형#엄브렐러#연금저축,1075.9,2013-06-03,액티브주식중소형,국내주식형,43,미래에셋자산운용,2,높은 위험,46.14,0,0,94.66,0.00,0,5.34,10.93,18.71,31.26,20,14.26,109.97,140.84,28.99,1116.1536842105245,2024-06-20,4.43,100,0
KR5301AI7813,미래에셋퇴직연금성장유망중소형주증권자투자신탁 1(주식),#국내주식형#퇴직연금,1193.25,2015-10-29,액티브주식중소형,국내주식형,24,미래에셋자산운용,2,높은 위험,28.42,0,0,94.7,0.00,0,5.3,10.95,18.73,31.29,20.02,14.23,110.07,75.89,29.01,1253.8868421052657,2024-06-20,5.78,100,0
KR5301AI7847,미래에셋퇴직연금성장유망중소형주40증권자투자신탁 1(채권혼합),#국내혼합형#공모주펀드#퇴직연금,1119.04,2013-09-25,채권혼합,국내혼합형,20,미래에셋자산운용,4,보통 위험,22.49,44.25,0,35.17,0.00,0.76,19.82,4.68,7.9,12.67,11.68,10.02,42.79,79.3,11.42,1147.8221052631568,2024-06-20,2.67,44.28,55.72
KR5301AI7854,미래에셋퇴직연금성장유망중소형주40증권자투자신탁 1(채권혼합)종류C,#국내혼합형#공모주펀드#퇴직연금,1094.55,2013-09-25,채권혼합,국내혼합형,4,미래에셋자산운용,4,보통 위험,22.48,44.25,0,35.17,0.00,0.76,19.82,4.61,7.67,12.19,10.72,7.19,36.73,63.35,10.98,1121.645263157895,2024-06-20,2.58,44.28,55.72
KR5301AK4303,미래에셋유럽블루칩인덱스증권자투자신탁 1(주식)종류C-P,#해외주식형#연금저축#유럽,1604.8,2013-08-29,유럽주식,해외주식형,5,미래에셋자산운용,2,높은 위험,23.06,0,0,0,49.26,13.64,37.1,-0.93,3.58,13.09,15.91,34.47,60.76,111.73,12.59,1658.906249436396,2024-06-20,2.72,100,0
KR5301AK6233,미래에셋고배당포커스연금저축증권전환형자투자신탁 1(주식),#국내주식형#엄브렐러#연금저축#배당주펀드,1109.36,2013-08-19,액티브주식배당,국내주식형,461,미래에셋자산운용,3,다소 높은 위험,511.66,0,0,97.33,0.00,0,2.67,2.4,5.42,14.77,19.39,6.34,78.15,175.01,10.5,1139.5055292401005,2024-06-20,2.57,100,0
KR5301AL0649,미래에셋아시아그레이트컨슈머증권자투자신탁 1(주식-재간접형),#해외주식형#컨슈머(소비재)#아시아퍼시픽(ex_J),1570.8,2013-10-21,소비재섹터,해외주식형,855,미래에셋자산운용,2,높은 위험,1342.29,0,0,0,0.00,96.12,3.88,2.94,10.25,16.18,15.03,-21.66,16.65,89.01,14.94,1634.246989847361,2024-06-20,3.38,,
KR5301AL0656,미래에셋아시아그레이트컨슈머증권자투자신탁 1(주식-재간접형)종류A,#해외주식형#컨슈머(소비재)#아시아퍼시픽(ex_J),1436.99,2013-10-21,소비재섹터,해외주식형,151,미래에셋자산운용,2,높은 위험,1340,0,0,0,0.00,96.12,3.88,2.86,9.98,15.59,13.84,-24.12,10.71,69.17,14.4,1493.4157386484605,2024-06-20,3.27,,
KR5301AL0664,미래에셋아시아그레이트컨슈머증권자투자신탁 1(주식-재간접형)종류A-e,#해외주식형#컨슈머(소비재)#아시아퍼시픽(ex_J),1480.88,2013-10-21,소비재섹터,해외주식형,65,미래에셋자산운용,2,높은 위험,1340,0,0,0,0.00,96.12,3.88,2.88,10.07,15.78,14.23,-23.31,12.66,75.54,14.58,1539.5891435475637,2024-06-20,3.31,,
KR5301AL0714,미래에셋아시아그레이트컨슈머증권자투자신탁 1(주식-재간접형)종류C-e,#해외주식형#컨슈머(소비재)#아시아퍼시픽(ex_J),1461.81,2013-10-21,소비재섹터,해외주식형,59,미래에셋자산운용,2,높은 위험,1340,0,0,0,0.00,96.12,3.88,2.87,10.03,15.7,14.06,-23.66,11.82,72.72,14.5,1519.5233848244118,2024-06-20,3.3,,
KR5301AL0730,미래에셋아시아그레이트컨슈머증권자투자신탁 1(주식-재간접형)종류F,#해외주식형#컨슈머(소비재)#아시아퍼시픽(ex_J),1120.37,2019-05-02,소비재섹터,해외주식형,0,미래에셋자산운용,2,높은 위험,1340,0,0,0,0.00,96.12,3.88,2.91,10.16,15.99,14.65,-22.48,14.65,12.04,14.76,1165.2068321312279,2024-06-20,3.35,,
KR5301AL7396,미래에셋퇴직연금가치주포커스40증권자투자신탁 1(채권혼합),#국내혼합형#퇴직연금,1073.74,2014-07-15,채권혼합,국내혼합형,177,미래에셋자산운용,4,보통 위험,189.58,44.37,0,36.17,0.00,0.76,18.7,3.51,5.42,8.64,8.3,5.75,40.37,67.72,6.39,1096.1735429743196,2024-06-20,1.62,44.91,55.09
KR5301AN6362,미래에셋퇴직플랜아시아그레이트컨슈머증권자투자신탁 1(주식-재간접형),#해외주식형#퇴직연금#컨슈머(소비재)#아시아퍼시픽(ex_J),851.25,2015-05-07,소비재섹터,해외주식형,280,미래에셋자산운용,2,높은 위험,237.96,0,0,0,0.00,96.14,3.86,2.94,10.25,16.17,15,-21.7,16.65,46.81,14.93,885.6203373119324,2024-06-20,3.38,,
KR5301AN6388,미래에셋퇴직플랜아시아그레이트컨슈머증권자투자신탁 1(주식-재간접형)종류C-e,#해외주식형#퇴직연금#컨슈머(소비재)#아시아퍼시픽(ex_J),830.18,2017-08-23,소비재섹터,해외주식형,155,미래에셋자산운용,2,높은 위험,237.88,0,0,0,0.00,96.14,3.86,2.89,10.06,15.77,14.21,-23.35,12.64,27.37,14.57,863.068263824884,2024-06-20,3.31,,
KR5301AQ0354,미래에셋소득공제장기성장유망중소형주증권전환형자투자신탁 1(주식),#국내주식형#엄브렐러#소장펀드,1205.85,2014-03-17,액티브주식중소형,국내주식형,57,미래에셋자산운용,2,높은 위험,68.34,0,0,94.59,0.00,0,5.41,10.94,18.72,31.25,19.99,14.25,109.87,143.48,28.98,1258.7752631578924,2024-06-20,5.08,100,0
KR5301AQ0370,미래에셋소득공제장기성장유망중소형주증권전환형자투자신탁 1(주식)종류C-e,#국내주식형#엄브렐러#소장펀드,1203.69,2014-03-17,액티브주식중소형,국내주식형,33,미래에셋자산운용,2,높은 위험,68.34,0,0,94.59,0.00,0,5.41,10.88,18.51,30.79,19.11,11.69,102.08,125.37,28.56,1259.5052631578967,2024-06-20,5.34,100,0
KR5301AQ6658,미래에셋인사이트증권자투자신탁 1(주식혼합)종류S,#해외혼합형#S클래스#글로벌,2264.92,2014-04-23,해외자산배분,해외혼합형,3,미래에셋자산운용,2,높은 위험,2434.88,0,0,0,46.35,4.11,49.54,4.54,9.9,20.1,24.4,3.4,76.19,175.29,19.18,2365.308573949611,2024-06-20,4.19,100,0
KR5301AR0106,미래에셋아시아퍼시픽소비성장증권자투자신탁 1(주식)종류S,#해외주식형#S클래스#컨슈머(소비재)#아시아퍼시픽(ex_J),1775.11,2014-04-22,소비재섹터,해외주식형,3,미래에셋자산운용,2,높은 위험,1002.41,0,0,11.64,85.30,0.16,2.9,2.03,10.95,16.78,20.19,-4.64,44.56,122.07,15.46,1847.4532931687224,2024-06-20,3.57,100,0
KR5301AR0213,미래에셋재팬인덱스증권자투자신탁 1(주식-파생형)종류S,#해외주식형#S클래스#일본,2346.45,2014-04-22,일본주식,해외주식형,0,미래에셋자산운용,2,높은 위험,27.09,0,0,0,25.27,8.48,66.25,-1.84,-0.65,17.68,17.08,40.45,95.11,190.53,15.41,2456.8736842105213,2024-06-20,3.73,100,0
KR5301AR4058,미래에셋팬아시아컨슈머증권자투자신탁 1(주식)종류A-e,#해외주식형#컨슈머(소비재)#아시아퍼시픽,1705.67,2016-04-06,소비재섹터,해외주식형,19,미래에셋자산운용,3,다소 높은 위험,264.41,0,0,6.69,87.68,0,5.63,0.36,8.14,14.53,14.87,-14.12,28.9,70.57,13.39,1759.8705263157892,2024-06-20,3.12,100,0
KR5301AR4066,미래에셋팬아시아컨슈머증권자투자신탁 1(주식)종류C-e,#해외주식형#컨슈머(소비재)#아시아퍼시픽,1685.07,2016-04-08,소비재섹터,해외주식형,28,미래에셋자산운용,3,다소 높은 위험,264.41,0,0,6.69,87.68,0,5.63,0.35,8.09,14.44,14.68,-14.56,27.82,68.51,13.31,1738.305789473687,2024-06-20,3.1,100,0
KR5301AR6061,미래에셋아시아퍼시픽소비성장증권자투자신탁 1(주식)종류F,#해외주식형#컨슈머(소비재)#아시아퍼시픽(ex_J),1830.88,2015-06-03,소비재섹터,해외주식형,0,미래에셋자산운용,2,높은 위험,1002.41,0,0,11.64,85.30,0.16,2.9,2.06,11.05,16.98,20.62,-3.62,47.12,83.09,15.65,1906.2022527809336,2024-06-20,3.6,100,0
KR5301AR6855,미래에셋유럽블루칩인덱스증권자투자신탁 1(주식)종류S,#해외주식형#S클래스#유럽,1610.65,2014-05-20,유럽주식,해외주식형,2,미래에셋자산운용,2,높은 위험,23.06,0,0,0,49.26,13.64,37.1,-0.89,3.7,13.33,16.41,36.26,64.35,97.58,12.81,1664.0838358047056,2024-06-20,2.67,100,0
KR5301AR6871,미래에셋한국헬스케어증권자투자신탁 1(주식)종류S,#국내주식형#S클래스#헬스케어,1238.22,2014-05-07,액티브주식섹터,국내주식형,27,미래에셋자산운용,2,높은 위험,490.37,0,0,98.58,0.00,0,1.42,-0.79,-3.15,7.63,7.06,-20.04,29.32,111.06,-3.07,1224.8805263157863,2024-06-20,-0.89,100,0
KR5301AR6913,미래에셋고배당포커스증권자투자신탁 1(주식)종류S,#국내주식형#S클래스#배당주펀드,1639.39,2014-05-22,액티브주식배당,국내주식형,5,미래에셋자산운용,3,다소 높은 위험,2009.38,0,0,97.49,0.00,0,2.51,2.32,5.17,14.23,18.24,3.13,69.33,136.96,10.02,1682.1482980988071,2024-06-20,2.46,100,0
KR5301AR9172,미래에셋친디아컨슈머증권투자신탁 1(주식)종류S,#해외주식형#S클래스#컨슈머(소비재)#친디아,1743.88,2014-05-14,소비재섹터,해외주식형,13,미래에셋자산운용,2,높은 위험,1104.64,0,0,0,99.83,0,0.17,-3.05,7.55,9.71,7.06,-22.71,18.5,102.5,9.25,1772.458947368424,2024-06-20,2.12,100,0
KR5301AR9362,미래에셋우리아이친디아업종대표증권자투자신탁 1(주식)종류S,#해외주식형#S클래스#친디아,2026.99,2014-05-23,신흥아시아주식,해외주식형,1,미래에셋자산운용,2,높은 위험,126.22,0,0,0,74.99,0,25.01,0.77,9.7,14.29,12.28,-5.8,56.81,139.15,13.6,2098.6265363307148,2024-06-20,3.16,100,0
KR5301AT7943,미래에셋TIGER나스닥바이오증권상장지수투자신탁(주식),#해외주식형#ETF(해외주식)#헬스케어#해외지수#북미,22718.1,2014-08-26,헬스케어섹터,해외주식형,223,미래에셋자산운용,2,높은 위험,463.45,0,0,0,85.36,13.59,1.05,2.33,6.07,12.64,14.17,9.53,55.19,108.45,8.77,22908.454001541268,2024-06-20,1.69,100,0
KR5301AU9177,미래에셋장기성장포커스증권자투자신탁4(주식),#국내주식형,1615.34,2014-09-24,액티브주식일반,국내주식형,16,미래에셋자산운용,2,높은 위험,25.91,0,0,97.48,0.00,0,2.52,6.85,7.69,20.38,19.24,29.4,115.01,109.22,16.5,1691.3373684210535,2024-06-20,3.9,100,0
KR5301AW7161,미래에셋차이나본토증권자투자신탁 2(UH)(주식)종류S,#해외주식형#S클래스#중국,1526.18,2015-04-14,중국주식,해외주식형,5,미래에셋자산운용,2,높은 위험,27.08,0,0,0,87.01,0,12.99,-0.67,4.27,10.29,-1.8,-26.71,27.56,52.62,8.12,1558.6142105263161,2024-06-20,2,100,0
KR5301AW7286,미래에셋코친디아포커스7증권자투자신탁 1(주식)종류S,#해외주식형#S클래스#친디아,1610.04,2015-04-22,국내외주식,해외주식형,0,미래에셋자산운용,3,다소 높은 위험,197.42,0,0,24.13,53.49,0,22.38,2.69,12.56,18.73,17.01,6.97,47.78,61,16.82,1678.6642105263177,2024-06-20,3.87,100,0
KR5301AW7302,미래에셋코친디아포커스7증권자투자신탁 1(주식)종류A-e,#해외주식형#친디아,1957.98,2016-03-10,국내외주식,해외주식형,1,미래에셋자산운용,3,다소 높은 위험,197.42,0,0,24.13,53.49,0,22.38,2.69,12.55,18.7,16.94,6.78,47.37,95.8,16.78,2041.304210526312,2024-06-20,3.87,100,0
