"fund_code","stock","stock_foreign","bond","bond_foreign","investment","etc"
KR5210AL6299,0.0,57.89,0.0,0.0,6.66,35.45
KR5210AL6307,0.0,57.89,0.0,0.0,6.66,35.45
KR5210AL6349,0.0,57.89,0.0,0.0,6.66,35.45
KR5210AL6356,0.0,57.89,0.0,0.0,6.66,35.45
KR5210AL9681,0.0,57.89,0.0,0.0,6.66,35.45
KR5210AM3956,0.0,80.02,0.0,0.0,8.9,11.08
KR5210AM3964,0.0,80.02,0.0,0.0,8.9,11.08
KR5210AM3972,0.0,80.02,0.0,0.0,8.9,11.08
KR5210AM6348,0.0,0.0,86.25,0.0,0.83,12.92
KR5210AM6355,0.0,0.0,86.25,0.0,0.83,12.92
KR5210AM6363,0.0,0.0,86.25,0.0,0.83,12.92
KR5210AM6389,0.0,56.67,0.0,0.0,20.47,22.86
KR5210AM6397,0.0,56.67,0.0,0.0,20.47,22.86
KR5210AM6439,0.0,86.48,0.0,0.0,0.0,13.52
KR5210AM6488,0.0,89.99,0.0,0.0,0.0,10.01
KR5210AM6496,0.0,89.99,0.0,0.0,0.0,10.01
KR5210AM6561,98.29,0.0,0.0,0.0,0.0,1.71
KR5210AM6579,98.29,0.0,0.0,0.0,0.0,1.71
KR5210AM6587,98.29,0.0,0.0,0.0,0.0,1.71
KR5210AM6595,98.29,0.0,0.0,0.0,0.0,1.71
KR5210AM6603,98.29,0.0,0.0,0.0,0.0,1.71
KR5210AM6611,98.29,0.0,0.0,0.0,0.0,1.71
KR5210AM6629,98.29,0.0,0.0,0.0,0.0,1.71
KR5210AM6637,98.29,0.0,0.0,0.0,0.0,1.71
KR5210AM6678,0.0,91.55,0.0,0.0,0.0,8.45
KR5210AM6744,0.0,90.34,0.0,0.0,0.0,9.66
KR5210AM6769,0.0,54.21,0.0,0.0,25.59,20.2
KR5210AM6801,0.0,54.21,0.0,0.0,25.59,20.2
KR5210AM6819,0.0,90.3,0.0,0.0,0.0,9.7
KR5210AM6827,0.0,90.3,0.0,0.0,0.0,9.7
KR5210AM6835,0.0,90.3,0.0,0.0,0.0,9.7
KR5210AM6843,92.48,0.0,0.0,0.0,0.0,7.52
KR5210AM6868,0.0,88.31,0.0,0.0,0.0,11.69
KR5210AN1082,0.0,0.0,84.85,0.0,4.01,11.14
KR5210AO3343,0.0,45.56,40.76,0.0,1.19,12.49
KR5210AO7617,91.33,0.0,0.0,0.0,0.0,8.67
KR5210AP3409,0.0,0.0,85.09,0.0,0.0,14.91
KR5210AP3417,0.0,0.0,85.09,0.0,0.0,14.91
KR5210AP3441,0.0,0.0,85.09,0.0,0.0,14.91
KR5210AP3458,20.84,0.0,48.32,0.0,1.92,28.92
KR5210AP3474,20.84,0.0,48.32,0.0,1.92,28.92
KR5210AP4720,0.0,0.0,86.25,0.0,0.83,12.92
KR5210AP6204,0.0,0.0,0.0,0.0,88.35,11.65
KR5210AP6493,90.41,0.0,0.0,0.0,0.0,9.59
KR5210AP6964,91.33,0.0,0.0,0.0,0.0,8.67
KR5210AP8218,96.98,0.0,0.0,0.0,1.33,1.69
KR5210AP8226,96.98,0.0,0.0,0.0,1.33,1.69
KR5210AP8259,0.0,0.0,82.75,0.0,4.9,12.35
KR5210AP8267,0.0,0.0,82.75,0.0,4.9,12.35
KR5210AP8275,0.0,89.91,0.0,0.0,0.0,10.09
KR5210AP8283,0.0,89.91,0.0,0.0,0.0,10.09
KR5210AP8309,0.0,0.0,0.0,0.0,88.32,11.68
KR5210AP8325,0.0,0.0,0.0,0.0,88.32,11.68
KR5210AP8333,0.0,90.69,0.0,0.0,0.0,9.31
KR5210AP8341,0.0,90.69,0.0,0.0,0.0,9.31
KR5210AP8382,90.04,0.0,0.0,0.0,7.01,2.95
KR5210AP8390,90.04,0.0,0.0,0.0,7.01,2.95
KR5210AP8408,0.0,54.14,0.0,0.0,25.56,20.3
KR5210AP8986,0.0,57.89,0.0,0.0,6.66,35.45
KR5210AP8994,0.0,57.89,0.0,0.0,6.66,35.45
KR5210AQ0677,90.52,0.0,0.0,0.0,7.05,2.43
KR5210AQ0685,90.52,0.0,0.0,0.0,7.05,2.43
KR5210AQ0693,90.52,0.0,0.0,0.0,7.05,2.43
KR5210AQ0701,90.52,0.0,0.0,0.0,7.05,2.43
KR5210AQ0719,42.65,0.0,45.73,0.0,3.32,8.3
KR5210AQ0727,42.65,0.0,45.73,0.0,3.32,8.3
KR5210AQ0735,42.65,0.0,45.73,0.0,3.32,8.3
KR5210AQ0743,42.65,0.0,45.73,0.0,3.32,8.3
KR5210AQ0925,91.26,0.0,0.0,0.0,0.0,8.74
KR5210AQ0941,91.26,0.0,0.0,0.0,0.0,8.74
KR5210AQ0958,91.26,0.0,0.0,0.0,0.0,8.74
KR5210AQ0966,91.26,0.0,0.0,0.0,0.0,8.74
KR5210AQ1212,44.39,0.0,45.18,0.0,0.0,10.43
KR5210AQ1246,44.39,0.0,45.18,0.0,0.0,10.43
KR5210AQ1253,44.39,0.0,45.18,0.0,0.0,10.43
KR5210AQ1261,44.39,0.0,45.18,0.0,0.0,10.43
KR5210AQ1485,0.0,89.09,0.0,0.0,2.73,8.18
KR5210AQ2582,91.31,0.0,0.0,0.0,0.0,8.69
KR5210AQ2590,98.72,0.0,0.0,0.0,0.0,1.28
KR5210AQ2608,96.69,0.0,0.0,0.0,0.0,3.31
KR5210AQ2616,87.42,0.0,0.0,0.0,8.07,4.51
KR5210AQ2723,95.04,0.0,0.0,0.0,3.25,1.71
KR5210AQ3804,95.58,0.0,0.0,0.0,0.0,4.42
KR5210AQ3820,95.92,0.0,0.0,0.0,0.0,4.08
KR5210AQ5585,95.09,0.0,0.0,0.0,0.0,4.91
KR5210AQ7235,90.88,0.0,0.0,0.0,7.07,2.05
KR5210AQ7672,0.0,56.67,0.0,0.0,20.47,22.86
KR5210AQ7698,0.0,86.48,0.0,0.0,0.0,13.52
KR5210AQ7714,22.86,62.08,0.0,0.0,6.44,8.62
KR5210AQ7748,0.0,87.89,0.0,0.0,2.29,9.82
KR5210AQ7763,0.0,93.07,0.0,0.0,0.0,6.93
KR5210AQ7854,0.0,90.3,0.0,0.0,0.0,9.7
KR5210AQ8134,0.0,90.34,0.0,0.0,0.0,9.66
KR5210AQ8142,0.0,89.99,0.0,0.0,0.0,10.01
KR5210AQ8258,26.03,65.63,0.0,0.0,0.0,8.34
KR5210AQ8308,0.0,88.31,0.0,0.0,0.0,11.69
KR5210AQ8316,0.0,89.78,0.0,0.0,0.0,10.22
KR5210AQ9066,0.0,54.21,0.0,0.0,25.59,20.2
KR5210AQ9082,0.0,89.72,0.0,0.0,0.0,10.28
KR5210AQ9090,0.0,91.55,0.0,0.0,0.0,8.45
KR5210AR1609,92.48,0.0,0.0,0.0,0.0,7.52
KR5210AR1617,92.48,0.0,0.0,0.0,0.0,7.52
KR5210AS3919,98.77,0.0,0.0,0.0,0.0,1.23
KR5210AS3927,98.77,0.0,0.0,0.0,0.0,1.23
KR5210AS3935,98.77,0.0,0.0,0.0,0.0,1.23
KR5210AS3950,98.77,0.0,0.0,0.0,0.0,1.23
KR5210AS3976,98.77,0.0,0.0,0.0,0.0,1.23
KR5210AS3984,98.77,0.0,0.0,0.0,0.0,1.23
KR5210AS4024,98.77,0.0,0.0,0.0,0.0,1.23
KR5210AS8470,0.0,0.0,88.8,0.0,0.0,11.2
KR5210AS8488,0.0,0.0,88.8,0.0,0.0,11.2
KR5210AU2180,0.0,67.72,0.0,0.0,4.96,27.32
KR5210AU2198,0.0,67.72,0.0,0.0,4.96,27.32
KR5210AU2214,0.0,67.72,0.0,0.0,4.96,27.32
KR5210AU2230,0.0,67.72,0.0,0.0,4.96,27.32
KR5210AU2255,0.0,67.72,0.0,0.0,4.96,27.32
KR5210AU2263,0.0,67.72,0.0,0.0,4.96,27.32
KR5210AU2297,0.0,67.72,0.0,0.0,4.96,27.32
KR5210AV0274,0.0,67.72,0.0,0.0,4.96,27.32
KR5210AV0282,0.0,67.72,0.0,0.0,4.96,27.32
KR5210AV1520,98.47,0.0,0.0,0.0,0.0,1.53
KR5210AV2494,0.0,0.0,0.0,0.0,93.29,6.71
KR5210AW6106,0.0,0.0,86.25,0.0,0.83,12.92
KR5210AW6122,0.0,0.0,86.25,0.0,0.83,12.92
KR5210AW7542,8.26,0.0,81.08,0.0,0.0,10.66
KR5210AW7559,8.26,0.0,81.08,0.0,0.0,10.66
KR5210AW7567,8.26,0.0,81.08,0.0,0.0,10.66
KR5210AW7575,8.26,0.0,81.08,0.0,0.0,10.66
KR5210AW7583,8.26,0.0,81.08,0.0,0.0,10.66
KR5210AW7591,8.26,0.0,81.08,0.0,0.0,10.66
KR5210AW7617,8.26,0.0,81.08,0.0,0.0,10.66
KR5210AY6617,0.0,94.93,0.0,0.0,0.0,5.07
KR5210AY6625,0.0,90.14,0.0,0.0,0.0,9.86
KR5210AY6641,0.0,90.14,0.0,0.0,0.0,9.86
KR5210AY6658,0.0,90.14,0.0,0.0,0.0,9.86
KR5210AY6732,0.0,90.14,0.0,0.0,0.0,9.86
KR5210AY6757,0.0,90.14,0.0,0.0,0.0,9.86
KR5210AY6765,0.0,90.14,0.0,0.0,0.0,9.86
KR5210AY6773,0.0,90.14,0.0,0.0,0.0,9.86
KR5210AY6799,0.0,90.14,0.0,0.0,0.0,9.86
KR5210AY6807,0.0,90.14,0.0,0.0,0.0,9.86
KR5210AZ4264,0.0,90.07,0.0,0.0,0.0,9.93
KR5212142636,0.0,0.0,91.55,0.0,0.0,8.45
KR5212277630,94.45,0.0,0.0,0.0,2.82,2.73
KR5212277648,94.45,0.0,0.0,0.0,2.82,2.73
KR5212277663,94.45,0.0,0.0,0.0,2.82,2.73
KR5212281251,26.51,0.0,66.49,0.0,0.0,7.0
KR5212281269,26.51,0.0,66.49,0.0,0.0,7.0
KR5212422756,26.51,0.0,66.49,0.0,0.0,7.0
KR5212468429,27.36,0.0,60.57,0.0,0.95,11.12
KR5212468437,91.61,0.0,0.0,0.0,3.17,5.22
KR5212468445,90.88,0.0,0.0,0.0,3.15,5.97
KR5212472405,92.77,0.0,0.0,0.0,3.21,4.02
KR5212472819,91.66,0.0,0.0,0.0,3.18,5.16
KR5212528222,94.69,0.0,0.0,0.0,0.0,5.31
KR5212533610,0.0,0.0,91.55,0.0,0.0,8.45
KR5212533628,23.88,0.0,64.58,0.0,0.71,10.83
KR5212536084,0.0,0.0,98.3,0.0,0.0,1.7
KR5212556728,33.61,0.0,57.66,0.0,0.0,8.73
KR5212560860,33.54,0.0,57.02,0.0,1.16,8.28
KR5212568988,94.82,0.0,0.0,0.0,2.83,2.35
KR5212596179,75.1,0.0,0.0,0.0,0.0,24.9
KR5212643252,76.7,0.0,0.0,0.0,0.0,23.3
KR5212672103,91.9,0.0,0.0,0.0,3.18,4.92
KR5212672111,91.9,0.0,0.0,0.0,3.18,4.92
KR5212701340,90.88,0.0,0.0,0.0,3.15,5.97
KR5212701357,91.61,0.0,0.0,0.0,3.17,5.22
KR5212703718,91.61,0.0,0.0,0.0,3.17,5.22
KR5212810547,75.1,0.0,0.0,0.0,0.0,24.9
KR5212940575,91.64,0.0,0.0,0.0,3.17,5.19
KR5212940583,91.64,0.0,0.0,0.0,3.17,5.19
KR5212940609,91.64,0.0,0.0,0.0,3.17,5.19
KR5212943611,91.64,0.0,0.0,0.0,3.17,5.19
KR5212945707,94.45,0.0,0.0,0.0,2.82,2.73
KR5212945798,94.45,0.0,0.0,0.0,2.82,2.73
KR5212961191,94.82,0.0,0.0,0.0,2.83,2.35
KR5212961241,91.14,0.0,0.0,0.0,3.16,5.7
KR5212961324,91.9,0.0,0.0,0.0,3.18,4.92
KR5212961522,21.57,64.88,0.0,0.0,10.14,3.41
KR5212966166,91.14,0.0,0.0,0.0,3.16,5.7
KR5212983245,0.0,26.73,0.0,0.0,0.1,73.17
KR5212983252,0.0,26.73,0.0,0.0,0.1,73.17
KR5212983260,0.0,26.73,0.0,0.0,0.1,73.17
KR5212983278,0.0,26.73,0.0,0.0,0.1,73.17
KR5212983286,0.0,26.73,0.0,0.0,0.1,73.17
KR5212983294,0.0,26.73,0.0,0.0,0.1,73.17
KR5212983310,0.0,26.73,0.0,0.0,0.1,73.17
KR5212983328,0.0,26.73,0.0,0.0,0.1,73.17
KR5212A44798,85.52,0.0,0.0,0.0,0.0,14.48
KR5212A44806,85.52,0.0,0.0,0.0,0.0,14.48
KR5212AA5359,92.08,0.0,0.0,0.0,0.0,7.92
KR5212AA5367,94.69,0.0,0.0,0.0,0.0,5.31
KR5212AA5375,94.69,0.0,0.0,0.0,0.0,5.31
KR5212AA5383,94.69,0.0,0.0,0.0,0.0,5.31
KR5212AA5409,94.69,0.0,0.0,0.0,0.0,5.31
KR5212AA5417,94.69,0.0,0.0,0.0,0.0,5.31
KR5212AA7207,94.69,0.0,0.0,0.0,0.0,5.31
KR5212AB9087,0.0,26.73,0.0,0.0,0.1,73.17
KR5212AE6817,91.66,0.0,0.0,0.0,3.18,5.16
KR5212AE6825,91.66,0.0,0.0,0.0,3.18,5.16
KR5212AE6841,91.66,0.0,0.0,0.0,3.18,5.16
KR5212AE6874,91.66,0.0,0.0,0.0,3.18,5.16
KR5212AG2848,0.0,75.13,0.0,0.0,0.27,24.6
KR5212AH9347,94.69,0.0,0.0,0.0,0.0,5.31
KR5212AI7522,21.57,64.88,0.0,0.0,10.14,3.41
KR5212AP2078,94.45,0.0,0.0,0.0,2.82,2.73
KR5212AP2086,26.51,0.0,66.49,0.0,0.0,7.0
KR5212AP2094,0.0,26.73,0.0,0.0,0.1,73.17
KR5212AP8034,21.57,64.88,0.0,0.0,10.14,3.41
KR5212AQ0295,94.69,0.0,0.0,0.0,0.0,5.31
KR5212AQ0303,91.66,0.0,0.0,0.0,3.18,5.16
KR5212AQ3141,91.64,0.0,0.0,0.0,3.17,5.19
KR5212AV2104,1.74,0.0,78.54,0.0,0.0,19.72
KR5212AV3144,1.74,0.0,78.54,0.0,0.0,19.72
KR5212AV3151,1.74,0.0,78.54,0.0,0.0,19.72
KR5212AV3169,1.74,0.0,78.54,0.0,0.0,19.72
KR5212AZ4841,0.0,0.0,0.0,0.0,95.52,4.48
KR5212AZ4882,0.0,0.0,0.0,0.0,93.04,6.96
KR5212AZ4890,0.0,0.0,0.0,0.0,93.04,6.96
KR5212AZ4940,0.0,0.0,0.0,0.0,93.04,6.96
KR5212AZ4965,0.0,0.0,0.0,0.0,93.04,6.96
KR5212AZ4981,0.0,0.0,0.0,0.0,93.04,6.96
KR5212AZ4999,0.0,0.0,0.0,0.0,94.03,5.97
KR5212AZ5004,0.0,0.0,0.0,0.0,94.03,5.97
KR5212AZ5053,0.0,0.0,0.0,0.0,94.03,5.97
KR5212AZ5095,0.0,0.0,0.0,0.0,94.03,5.97
KR5213164365,0.0,92.95,0.0,0.0,0.0,7.05
KR5213185071,92.71,0.0,0.0,0.0,3.4,3.89
KR5213270402,0.0,92.95,0.0,0.0,0.0,7.05
KR5213270428,0.0,93.97,0.0,0.0,0.0,6.03
KR5213654969,0.0,86.31,0.0,0.0,0.0,13.69
KR5213654985,0.0,86.31,0.0,0.0,0.0,13.69
KR5213676509,0.0,86.31,0.0,0.0,0.0,13.69
KR5213701604,93.97,0.0,0.0,0.0,1.53,4.5
KR5213771268,0.0,85.96,0.0,0.0,7.55,6.49
KR5213771284,0.0,85.96,0.0,0.0,7.55,6.49
KR5213771292,0.0,85.96,0.0,0.0,7.55,6.49
KR5213771300,0.0,85.96,0.0,0.0,7.55,6.49
KR5213948981,93.97,0.0,0.0,0.0,1.53,4.5
KR5213948999,93.97,0.0,0.0,0.0,1.53,4.5
KR5213949013,93.97,0.0,0.0,0.0,1.53,4.5
KR5213949021,93.97,0.0,0.0,0.0,1.53,4.5
KR5213949047,94.5,0.0,0.0,0.0,1.62,3.88
KR5213949062,93.97,0.0,0.0,0.0,1.53,4.5
KR5213956471,0.0,93.97,0.0,0.0,0.0,6.03
KR5213956489,0.0,93.97,0.0,0.0,0.0,6.03
KR5213956570,0.0,93.97,0.0,0.0,0.0,6.03
KR5213956588,0.0,92.95,0.0,0.0,0.0,7.05
KR5213956596,0.0,92.95,0.0,0.0,0.0,7.05
KR5213956612,0.0,92.95,0.0,0.0,0.0,7.05
KR5213956620,0.0,92.95,0.0,0.0,0.0,7.05
KR5213956638,0.0,92.95,0.0,0.0,0.0,7.05
KR5213956679,0.0,92.95,0.0,0.0,0.0,7.05
KR5213956687,0.0,92.95,0.0,0.0,0.0,7.05
KR5213956703,0.0,97.62,0.0,0.0,0.0,2.38
KR5213993995,0.0,86.31,0.0,0.0,0.0,13.69
KR5213994035,0.0,85.96,0.0,0.0,7.55,6.49
KR5213A72086,96.63,0.0,0.0,0.0,0.0,3.37
KR5213A72102,34.44,0.0,45.02,0.0,0.0,20.54
KR5213A72110,94.35,0.0,0.0,0.0,0.0,5.65
KR5213A72128,36.64,0.0,43.37,0.0,0.0,19.99
KR5213A72136,0.0,0.0,68.08,0.0,0.0,31.92
KR5213A73001,96.94,0.0,0.0,0.0,1.47,1.59
KR5213A90245,0.0,0.0,0.0,0.0,94.14,5.86
KR5213A90534,0.0,0.0,20.0,0.0,0.0,80.0
KR5213A90955,90.77,0.0,0.0,0.0,1.13,8.1
KR5213A91524,0.0,36.32,0.0,0.0,0.56,63.12
KR5213AB2503,99.12,0.0,0.0,0.0,0.0,0.88
KR5213AC0035,0.0,89.52,0.0,0.0,0.0,10.48
KR5213AC0076,97.71,0.0,0.0,0.0,0.0,2.29
KR5213AC0084,0.0,82.09,0.0,0.0,0.0,17.91
KR5213AC0183,93.97,0.0,0.0,0.0,1.53,4.5
KR5213AC3237,97.81,0.0,2.11,0.0,0.0,0.08
KR5213AC4425,97.71,0.0,0.0,0.0,0.0,2.29
KR5213AC4433,97.71,0.0,0.0,0.0,0.0,2.29
KR5213AC4458,0.0,82.09,0.0,0.0,0.0,17.91
KR5213AE6311,0.0,90.98,0.0,0.0,3.16,5.86
KR5213AE6329,0.0,86.84,0.0,0.0,3.0,10.16
KR5213AE6337,0.0,86.84,0.0,0.0,3.0,10.16
KR5213AE6345,0.0,86.84,0.0,0.0,3.0,10.16
KR5213AE6386,0.0,86.84,0.0,0.0,3.0,10.16
KR5213AE6394,0.0,86.84,0.0,0.0,3.0,10.16
KR5213AE6428,0.0,86.84,0.0,0.0,3.0,10.16
KR5213AE7400,0.0,0.0,0.0,0.0,96.46,3.54
KR5213AE7418,0.0,0.0,0.0,0.0,96.46,3.54
KR5213AE7442,0.0,0.0,0.0,0.0,96.47,3.53
KR5213AE7459,0.0,0.0,0.0,0.0,96.45,3.55
KR5213AE7509,0.0,0.0,0.0,0.0,96.46,3.54
KR5213AE7525,0.0,0.0,0.0,0.0,96.46,3.54
KR5213AG0577,0.0,0.0,68.88,0.0,0.0,31.12
KR5213AG0601,0.0,0.0,90.52,0.0,4.45,5.03
KR5213AG0619,0.0,92.54,0.0,0.0,0.0,7.46
KR5213AH8413,0.0,0.0,89.46,0.0,4.4,6.14
KR5213AI2308,0.0,92.71,0.0,0.0,0.41,6.88
KR5213AI2316,0.0,91.23,0.0,0.0,0.4,8.37
KR5213AI2340,0.0,91.23,0.0,0.0,0.4,8.37
KR5213AI2357,0.0,91.23,0.0,0.0,0.4,8.37
KR5213AI6812,0.0,0.0,0.0,0.0,87.13,12.87
KR5213AI6820,0.0,0.0,0.0,0.0,87.13,12.87
KR5213AI6838,0.0,0.0,0.0,0.0,87.13,12.87
KR5213AI6879,0.0,0.0,0.0,0.0,87.13,12.87
KR5213AI6887,0.0,0.0,0.0,0.0,87.13,12.87
KR5213AL1578,0.0,0.0,0.0,0.0,1.44,98.56
KR5213AM7434,95.37,0.0,0.0,0.0,0.0,4.63
KR5213AO7598,0.0,0.0,89.46,0.0,4.4,6.14
KR5213AP4768,0.0,36.32,0.0,0.0,0.56,63.12
KR5213AP7589,0.0,0.0,0.0,0.0,94.14,5.86
KR5213AP7597,99.12,0.0,0.0,0.0,0.0,0.88
KR5213AP7605,0.0,91.23,0.0,0.0,0.4,8.37
KR5213AP8116,0.0,0.0,0.0,0.0,87.13,12.87
KR5213AQ0237,95.88,0.0,0.0,0.0,1.56,2.56
KR5213AQ0245,93.94,0.0,0.0,0.0,1.53,4.53
KR5213AQ0252,93.94,0.0,0.0,0.0,1.53,4.53
KR5213AQ0260,93.94,0.0,0.0,0.0,1.53,4.53
KR5213AQ0278,93.94,0.0,0.0,0.0,1.53,4.53
KR5213AQ1953,0.0,91.23,0.0,0.0,0.4,8.37
KR5213AQ1961,98.61,0.0,0.0,0.0,0.0,1.39
KR5213AQ1979,98.61,0.0,0.0,0.0,0.0,1.39
KR5213AQ2001,98.32,0.0,0.0,0.0,0.0,1.68
KR5213AQ2563,93.97,0.0,0.0,0.0,1.53,4.5
KR5213AQ5665,0.0,93.14,0.0,0.0,0.0,6.86
KR5213AQ5673,0.0,86.84,0.0,0.0,3.0,10.16
KR5213AQ5756,0.0,92.95,0.0,0.0,0.0,7.05
KR5213AQ6119,0.0,86.31,0.0,0.0,0.0,13.69
KR5213AQ6127,0.0,88.8,0.0,0.0,0.0,11.2
KR5213AR7124,0.0,0.0,0.0,0.0,0.0,100.0
KR5213AR7165,0.0,0.0,0.0,0.0,1.26,98.74
KR5213AS0359,97.95,0.0,0.0,0.0,0.0,2.05
KR5213AS0714,0.0,91.23,0.0,0.0,0.4,8.37
KR5213AS0722,0.0,91.23,0.0,0.0,0.4,8.37
KR5213AU3730,0.0,91.23,0.0,0.0,0.4,8.37
KR5213AY7810,0.0,0.0,0.0,0.0,0.0,100.0
KR5213AY8776,0.0,0.0,0.0,0.0,96.46,3.54
KR5214346250,97.93,0.0,0.0,0.0,0.0,2.07
KR5214571071,32.3,0.0,31.98,0.0,0.0,35.72
KR5214573408,89.27,0.0,0.0,0.0,4.66,6.07
KR5214777645,97.93,0.0,0.0,0.0,0.0,2.07
KR5214777652,97.93,0.0,0.0,0.0,0.0,2.07
KR5214777660,97.93,0.0,0.0,0.0,0.0,2.07
KR5214781738,97.93,0.0,0.0,0.0,0.0,2.07
KR5214840799,89.27,0.0,0.0,0.0,4.66,6.07
KR5214924353,89.27,0.0,0.0,0.0,4.66,6.07
KR5214924361,89.27,0.0,0.0,0.0,4.66,6.07
KR5214AN3738,28.45,0.0,34.71,0.0,0.0,36.84
KR5214AN3746,28.45,0.0,34.71,0.0,0.0,36.84
KR5214AN3753,28.45,0.0,34.71,0.0,0.0,36.84
KR5214AN3761,28.45,0.0,34.71,0.0,0.0,36.84
KR5214AN3779,28.45,0.0,34.71,0.0,0.0,36.84
KR5214AN3795,28.53,0.0,34.64,0.0,0.0,36.83
KR5214AN5154,97.93,0.0,0.0,0.0,0.0,2.07
KR5214AN5170,97.92,0.0,0.0,0.0,0.0,2.08
KR5214AN5188,97.93,0.0,0.0,0.0,0.0,2.07
KR5214AN5220,97.93,0.0,0.0,0.0,0.0,2.07
KR5214AO4768,97.23,0.0,0.0,0.0,0.0,2.77
KR5214AO4776,0.0,0.0,49.16,0.0,0.0,50.84
KR5214AP7695,97.93,0.0,0.0,0.0,0.0,2.07
KR5214AP8842,97.93,0.0,0.0,0.0,0.0,2.07
KR5214AP8875,97.93,0.0,0.0,0.0,0.0,2.07
KR5214AP8883,97.93,0.0,0.0,0.0,0.0,2.07
KR5214AQ2802,28.46,0.0,34.71,0.0,0.0,36.83
KR5214AQ3453,97.93,0.0,0.0,0.0,0.0,2.07
KR5214AX7539,0.0,0.0,32.54,0.0,0.56,66.9
KR5214AX7984,0.0,0.0,32.54,0.0,0.56,66.9
KR5214AX8016,0.0,0.0,32.54,0.0,0.56,66.9
KR5214AX8032,0.0,0.0,32.54,0.0,0.56,66.9
KR5214AX8040,0.0,0.0,32.54,0.0,0.56,66.9
KR5214AX8057,0.0,0.0,32.54,0.0,0.56,66.9
KR5214AX8065,0.0,0.0,32.54,0.0,0.56,66.9
KR5215203393,0.0,56.62,0.0,0.0,0.0,43.38
KR5215203401,0.0,84.37,0.0,0.0,0.0,15.63
KR5215203419,0.0,55.19,0.0,0.0,0.0,44.81
KR5215203476,0.0,100.73,0.0,0.0,0.0,0.0
KR5215203526,0.0,85.35,0.0,0.0,0.0,14.65
KR5215207014,0.0,109.72,0.0,0.0,0.0,0.0
KR5215207121,0.0,60.25,0.0,0.0,0.0,39.75
KR5215207196,0.0,99.33,0.0,0.0,0.0,0.67
KR5216170096,91.92,0.0,0.0,0.0,0.0,8.08
KR5216170104,91.92,0.0,0.0,0.0,0.0,8.08
KR5216170112,91.92,0.0,0.0,0.0,0.0,8.08
KR5216170120,91.92,0.0,0.0,0.0,0.0,8.08
KR5216170138,91.92,0.0,0.0,0.0,0.0,8.08
KR5216170146,91.92,0.0,0.0,0.0,0.0,8.08
KR5216170153,91.92,0.0,0.0,0.0,0.0,8.08
KR5216170161,91.92,0.0,0.0,0.0,0.0,8.08
KR5216194252,29.3,0.0,58.65,0.0,0.0,12.05
KR5216194260,29.3,0.0,58.65,0.0,0.0,12.05
KR5216194278,29.3,0.0,58.65,0.0,0.0,12.05
KR5216194286,29.3,0.0,58.65,0.0,0.0,12.05
KR5216297873,96.8,0.0,0.0,0.0,0.0,3.2
KR5216297881,96.8,0.0,0.0,0.0,0.0,3.2
KR5216297899,96.8,0.0,0.0,0.0,0.0,3.2
KR5216297923,96.8,0.0,0.0,0.0,0.0,3.2
KR5216297931,96.8,0.0,0.0,0.0,0.0,3.2
KR5216524524,92.46,0.01,0.0,0.0,0.0,7.53
KR5216566582,0.0,89.4,0.0,0.0,2.75,7.85
KR5216586465,96.81,0.0,0.0,0.0,0.0,3.19
KR5216674352,0.0,89.4,0.0,0.0,2.75,7.85
KR5216674956,0.0,89.4,0.0,0.0,2.75,7.85
KR5216688212,92.46,0.01,0.0,0.0,0.0,7.53
KR5216690028,96.81,0.0,0.0,0.0,0.0,3.19
KR5216694749,0.0,89.4,0.0,0.0,2.75,7.85
KR5216748867,96.81,0.0,0.0,0.0,0.0,3.19
KR5216750228,0.0,89.4,0.0,0.0,2.75,7.85
KR5216750715,0.0,89.4,0.0,0.0,2.75,7.85
KR5216751580,96.81,0.0,0.0,0.0,0.0,3.19
KR5216757355,92.46,0.01,0.0,0.0,0.0,7.53
KR5216839187,92.46,0.01,0.0,0.0,0.0,7.53
KR5216924955,36.95,0.0,37.33,0.0,0.0,25.72
KR5216958581,96.81,0.0,0.0,0.0,0.0,3.19
KR5216958649,92.46,0.01,0.0,0.0,0.0,7.53
KR5216987929,0.0,89.19,0.0,0.0,2.83,7.98
KR5216987945,0.0,89.4,0.0,0.0,2.75,7.85
KR5216987952,0.0,89.4,0.0,0.0,2.75,7.85
KR5216A16177,29.3,0.0,58.65,0.0,0.0,12.05
KR5216A22431,0.0,89.4,0.0,0.0,2.75,7.85
KR5216AB3979,94.12,0.0,0.0,0.0,0.0,5.88
KR5216AH1274,92.46,0.01,0.0,0.0,0.0,7.53
KR5216AI0291,29.3,0.0,58.65,0.0,0.0,12.05
KR5216AL4595,0.0,87.51,0.0,0.0,1.17,11.32
KR5216AL4603,0.0,82.54,0.0,0.0,1.1,16.36
KR5216AL4611,0.0,82.54,0.0,0.0,1.1,16.36
KR5216AL4629,0.0,82.54,0.0,0.0,1.1,16.36
KR5216AL4652,0.0,82.54,0.0,0.0,1.1,16.36
KR5216AL4660,0.0,82.54,0.0,0.0,1.1,16.36
KR5216AL4678,0.0,82.54,0.0,0.0,1.1,16.36
KR5216AN8735,91.92,0.0,0.0,0.0,0.0,8.08
KR5216AO2364,91.92,0.0,0.0,0.0,0.0,8.08
KR5216AQ6181,96.8,0.0,0.0,0.0,0.0,3.2
KR5216AQ6231,96.81,0.0,0.0,0.0,0.0,3.19
